1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y
1.0550899292285885,0.9787219750828854,1.0792417665863576,1.0361044401214787,1.0662461759780792,1.0837107250817244,1.0629200250820414,1.1488139010670368,1.0279928921562425,1.0057495086993176,0.9941941018849306,0.919469290856477,1.004372324344735,0.9801833996013962,0.9766475082733231,0.9927121858080068,1.00878983411271,1.0207213223769123,0.9593815225505888,0.9528335133284229,0.9746181793420859,0.9148756954679026,1.0055081679039166,0.9499443042749423,0.974766370262856,0.950606938737473,0.9860025662576851,0.9947076980379989,0.949826725759897,0.9613433315773425,0.9921070476834543,0.9135944587508803,1.006162783507332,0.9764701955353098,0.9817603507494826,0.9460361043463521,0.9755666366778827,1.007854550645362,0.9530141151086952,0.9507828636508492,1.0125867662134012,0.9518000402181808,0.9998086594728609,0.9738000766136947,0.9573536506153948,0.9644625417342281,0.978788656634958,1.0046604166434496,0.9655020705143383,0.9603001141266102,0.9982496112723414,0.923069160885333,0.9905244299873226,0.9611634805593937,0.971238749100514,0.9606198321510554,0.9695635063319348,1.001169819090029,0.9394991961970363,0.9490693726465675,0.986455242240111,0.9211477754526994,0.9825259090387344,0.9475177053995905,0.9752383873307063,0.963739078343966,0.9869484183664881,0.9842479301568333,0.9362019024519193,0.9559859918030684,0.9856878619866265,0.9251572668417326,0.9875492306691143,0.9486529145585996,0.9868999857151973,0.959645576033679,0.9849487755750872,0.9821365205333401,0.9176221907503638,0.9525409262531085,0.9866601145195109,0.9255800457817164,0.9862633023139216,0.9517156256838553,0.9799982061601961,0.9583422056900289,0.987416403869872,0.9808521283397701,0.9341349194224822,0.9546855650543912,0.9908594671726317,0.9260893320609698,0.9869682871460583,0.9519127592433774,0.9797239933413748,0.959330774398785,0.9894971859558196,0.9808618935867346,0.9411169429494274,0.9541074251684502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21260459337124984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19785310687213345,0.0,-0.17370024912278414,0.0,0.0,0.0,0.0,0.1913287475407426,0.0,0.0,-0.40115849478718973,-0.20426087799140724,-0.19043580980092242,-0.30266124917336756,0.0,0.0,0.057177887080213104,0.1886302333469767,-0.2458349268041558,0.0,-0.37080189199966634,-0.20564564778272726,-0.208252440170561,-0.27487249123342233,0.0,0.0,0.09991025311005541,0.6806360714880828,0.0,0.0,-0.273523218215902,-0.18330167139500583,-0.1627358838180461,-0.20136486369860693,0.07192588142401414,0.052888522579747084,0.07799617770026276,0.47368159996750636,0.014091601076864994,-0.029281582241750925,-0.2731546801664564,-0.1681466743341673,-0.1882643632069403,-0.18452311331144244,0.06675531560161119,0.011300064001801502,0.11871711330850587,0.4121238530226492,-0.06845697533134398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1911129848722047,0.0,-0.3260831659218633,0.0,-0.23594971758757086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2760924585416637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28820331120225395,0.0,0.0,0.0,0.0,0.0,0.18421722218575898,-0.1374041455104256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13492587224614055,-0.16481978764129337,0.13894219495411056,0.10635299008809826,-0.12238240579295671,0.0,0.0,0.10149175826453077,0.21349161865598923,0.0,0.3592943224284238,0.0,0.15527891171083588,0.14337278208464366,-0.13489906794589432,0.0,0.10435926555969292,0.1460916471213338,0.24312238311786286,0.0,0.36935938731476076,0.0,0.16794155670335442,0.19681879314775585,-0.11260608818159312,0.04678980533749666,0.12237691608088141,0.15549035875228867,0.2569247227828413,0.02742459240916162,0.3323435127811365,-0.05081178159936428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24201275707670378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32704836566746903,0.0,0.0,0.0,0.0,0.0,0.0,0.37334690133693904,0.30941693609848686,0.0,0.6593979581834225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13965833282286322,0.0,0.555492762878236,0.0,-0.19491033042417555,0.15762927111590533,0.34984167898103713,0.0,0.3651380700846642,0.0,0.2009459900816886,0.0,0.6266794441979889,0.20103863904919086,0.0,0.0,0.3354522250439712,0.0,0.3285247620842661,0.1367699642035094,0.3112883633926562,0.0,0.6149998956064407,0.19260258080916068,0.0,0.17920152567411693,0.2150019206006132,0.14607727345219768,0.5456961402505037,0.22217214565603027,0.638681805264679,0.2863439750436359,0.6636496203397282,0.2756984553074463,0.0,0.16792987678693114,0.37430443236992894,0.18731026367904774,0.6010263437611117,0.2157109022327062,0.5938807971925735,0.27631300682978877,0.643408379987747,0.32198391815583705,0.05498565177050807,0.21344306354922082,0.381613143559008,0.19878249951905502,0.6032139615306704,0.20935500405325058,0.5277931726321015,0.2196664582956913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210452608000877,0.0,0.23966518713440144,0.0,0.0,0.2920668712746793,0.0,0.22363499083375296,0.0,0.0,0.1653917463756099,0.0,0.18613310381135903,0.19978316090044967,0.16248836327031338,0.21482988319792154,0.0,0.16275273241618998,0.0,0.39610471757242194,0.0,0.1987478742315409,0.2521339616863527,0.17424281808569447,0.19618783061423478,0.22088866924826056,0.1704879865899972,0.21182938755312344,0.11749256688767296,0.45164650439836707,0.24088199879760128,0.14298508880228383,0.4396456497244202,0.3967817796993955,0.22116690551461857,0.4259678059975167,0.1336134155679364,0.3164106204034566,0.11164987770405874,0.48456628996788614,0.4183681015175919,0.32397808495599884,0.42610382578642597,0.3866428436067699,0.25317540657936993,0.3991171375129019,0.12813214020550284,0.3071101934368622,0.1488001730438232,0.4587613615465494,0.34460752837267755,0.29677465827479765,0.5112395343782813,0.3756754167364666,0.3447414449985794,0.4137285821426857,0.17496288356955453,0.2640925849695951,0.19499539278803907,0.4262698261049925,0.3315879919581284,0.2818214696238584,0.49502143093037293,0.42852097932858413,0.34322292536365756,0.42111830332603417,0.200789712051961,0.3420247429770375,0.19255154969426497,0.43873782494063107,0.367548964766101,0.2851617325789846,0.5176453455470948,0.45013800188110054,0.3123898544340875,0.4185784540147921,0.21548332725357966,0.29313703837648575,0.18441778819892818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19777307541748607,0.0,-0.25538712818688275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15734244289103896,0.0,-0.2795207248270285,0.0,0.0,0.0,-0.259470788935992,-0.1877955588225495,-0.17451030850893062,0.0,-0.1576798437080009,-0.13336085305907222,-0.262407841355262,0.0,0.0,0.0,-0.2783664056213916,-0.11966474561174639,-0.14877869651178707,0.0,-0.11585041744051938,0.0,-0.2535250961775836,0.0,-0.1149215999368911,0.0,-0.18153169407219202,0.0,-0.07133217349543716,0.0,-0.10147118526972823,0.0,-0.24717529163499702,0.0,-0.09379443077168362,0.0,-0.2236534946809785,0.0,0.0,0.0,-0.11360502245181033,0.0,-0.21011799308836926,0.0,-0.08385032567829538,0.0,-0.21870093296614182,-0.08061741512394305,-0.0663667514423054,-0.021428610793350344,-0.1012712622161871,-0.01527819235192851,-0.20764790640996011,0.016856131075257963,-0.06619149364674115,0.030506456399095327,-0.2422321334658193,-0.08081027833128474,-0.07571482158500942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266512607850414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314400342192351,0.0,0.2518305725771273,0.27037220077264323,0.24577512946844202,0.2660312749612398,0.254810694953027,0.0,0.3063366857689038,0.19099549046716705,0.0,0.0,0.40271413444587184,0.0,0.3290347583032807,0.0,0.3749642827360733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26614549898877865,0.0,0.0,-0.1702860967429235,0.0,0.0,0.0,0.0,-0.09774506767396339,-0.12313561251469948,-0.3185498889140374,0.0,0.0,-0.2494875447548803,-0.13097621749121138,0.0,-0.08623214502165884,0.0,-0.15909673489755274,-0.26406283280641835,-0.47162994099540884,-0.4818901166838971,-0.22012174826667769,-0.31172918565235536,-0.2792652731271435,0.0,-0.0934332797965068,-0.15056256229740067,-0.19449275880629635,-0.3594838859541736,-0.5036566738391479,-0.4290289048607135,-0.25792176908437836,-0.34092780977199766,-0.2798147331274379,-0.02148969140951351,-0.130183386997345,-0.1540327293191126,-0.1982629439082757,-0.3226371963720709,-0.5517439711673404,-0.4181412446500161,-0.22484649267610735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15532003844543366,0.1298446041706885,0.1912744245299281,0.0,0.2759878622800489,0.18659365627574456,0.1643080838195154,0.21855567006031743,0.15646694585703408,0.20159412683489902,0.3061050766724451,0.1783486755935647,0.1993002788773308,0.0,0.49437769215582955,0.21655358036811778,0.3070626761132795,0.29784343805860314,0.34804054084558045,0.23229998264041438,0.5490337939554463,0.23282978833778392,0.4629339789727531,0.15809717845527424,0.408629307164373,0.3628110553976337,0.45574139865554875,0.35219434119548526,0.34867803562936395,0.17466630235327824,0.6902096736813559,0.32984225822914065,0.4199700186296992,0.21815592469626147,0.49484760745423123,0.4752549913553416,0.584324667621156,0.530717338955087,0.9357901684950155,0.5143319233449136,0.6880618152973282,0.4435042703382247,0.42204444038400557,0.29137845617742514,0.6434904854955705,0.5314680484677935,0.691740826841448,0.5396864054143171,0.8624670906174872,0.5168547228565761,0.7299268516460842,0.5033394235946957,0.41760646404114254,0.32386452300039537,0.6776836396702777,0.5318792867431199,0.6600811185081028,0.579040396075925,0.7947297251686649,0.42973949340148465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14398638917056575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412249950058182,0.0,0.24771632836507534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14922833491800172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06178086335005536,0.0,0.0,0.05077735022603824,0.0,-0.11080883892774371,0.0,0.0,-0.15937986796073583,-0.19068260406576795,0.0,-0.06764185765948447,-0.09568258968716667,0.06518549231705917,0.0,-0.167283154571648,0.0,-0.09898198175671953,-0.1893809235787765,-0.2629601504257379,-0.041078155729970915,-0.12404244776953988,-0.11429489794099368,0.07156382381226933,-0.031060838379431743,-0.1758913402721447,-0.012064204201564621,-0.06675035967178644,-0.22272329380292888,-0.25416458209308246,-0.024777496135996557
-2.480060193963831,-2.4678039643993905,-2.4175700356547654,-2.450152596126039,-2.4302957246660752,-2.4108115789832327,-2.4338285116201672,-2.3486403172100183,-2.3949716513102532,-2.4262562461401034,-2.229660114310385,-2.3135572607461556,-2.3177579915749016,-2.305936205857029,-2.3259395760525075,-2.275320233395206,-2.341281227951282,-2.303876265644538,-2.190235519358103,-2.2798253491687275,-2.323179834881219,-2.3391373593123244,-2.2221778223387187,-2.256736005826515,-2.2906131809009533,-2.2835198646270194,-2.2221149518530505,-2.225503469284678,-2.5824987918913815,-2.245613403422377,-2.1993811351915564,-2.42571470269973,-2.1675852670056663,-2.4881588422325662,-2.32347461142782,-2.3418837832756623,-2.6543527849739146,-2.319886260403243,-2.655698003355826,-2.393557207182638,-2.4176296266489707,-2.4312482261756316,-2.556226272645344,-2.5636704199325635,-2.593394985185358,-2.5561008075426717,-2.5941671963343262,-2.5137461490045014,-2.71659413753504,-2.5079029322338675,-2.5483804175681395,-2.6351088116632884,-2.4414019150933264,-2.605300134272844,-2.742080807316768,-2.3829143442448424,-2.701831480565067,-2.5677128718028763,-2.8058705528515175,-2.542385435465227,-2.777972920307163,-2.618387663230833,-2.6317943572595386,-2.6521737116263266,-2.772119184418401,-2.5281714234628834,-2.780976649329482,-2.6546186676335117,-2.80755855738905,-2.5515066748962996,-2.8530633960097282,-2.653781615337657,-2.604119334423058,-2.697459539177484,-2.672437194933895,-2.628131765375287,-2.8866033729285254,-2.8049153385826853,-3.0897916679374253,-2.7361179327303784,-2.843257976563631,-2.758792999518416,-2.5976952729148706,-2.698398058659917,-2.812881889821941,-2.6451559101776434,-2.961718335753864,-2.8143197813234275,-3.1086382660802374,-2.7449461816564096,-2.8648379136566575,-2.7957310164574807,-2.6229548661190876,-2.7422371090216586,-2.836256670680015,-2.624998058947284,-2.9304130609523895,-2.829197816510984,-3.06560101882782,-2.706454113881179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15299679342546083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11502262016064684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800062370338515,0.0,-0.29246504355968284,0.1055750048523861,0.0,0.24776913284156352,0.26310373922354924,0.6734095338456089,0.17420710691686817,0.10449608707799095,0.41792692245606045,0.1622945096839586,0.0,0.3222690925748124,0.0,0.5938276036757311,0.3643241596009551,0.6453321764419123,0.25176170858461444,0.6722340209862978,0.5084507239696919,0.30145338359642104,0.1214168016254186,0.914009394108072,0.45740744293477303,0.6450484551401797,0.47546641563366715,0.6143451667663171,0.5180685053404747,0.7282480801822295,0.6783099328974643,0.41250399743046995,0.11653777538722228,0.9789297544060706,0.4352095379962265,0.8052641942222607,0.6470310609784207,0.5419329634645891,0.5793045215145725,0.7895466208516524,0.725713312439936,0.44988158907283093,0.16070650415306886,0.9352768701190115,0.29755687037530265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18821476988780006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15563140377759352,-0.3046856627141312,-0.18943330505330963,0.0,-0.22334405813140085,-0.21923962225656543,0.0,-0.3725974475058102,-0.31662560610475804,-0.2925831081760978,-0.3292649471231963,-0.38476477157034905,-0.22806867878875292,-0.24826115606633384,-0.15378448098176933,-0.30470419430314316,-0.4360839434457555,-0.27148099365136086,-0.5444824203688411,-0.3438878607924331,0.0,-0.35596887342525707,-0.46560176317693236,0.0,-0.24523946127071067,-0.2891171446426688,-0.44013911160503194,0.0,-0.46637926400376284,-0.5220478229230391,0.0,-0.317578426999154,-0.331402078243077,0.0,-0.41957444903794805,0.0,-0.326969469691869,0.0,-0.4394057507173134,0.0,0.0,-0.22205994716943744,-0.3077806030941741,0.709033849350618,0.0,0.0,-0.2182246894017788,0.0,-0.19829858464152758,0.0,0.17399739588767704,-0.14627315648778078,-0.3650542363687692,0.6319346734477704,0.0,0.11159362277942364,-0.10251861368800519,-0.0426609839585268,-0.20130431822107653,0.050897929883589654,0.22601243194422693,-0.11408129289257829,-0.31682664997636323,0.5843925497861733,-0.17003982926389938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36681254604724084,0.0,-0.14100384094666996,-0.16723734213825586,0.0,0.0,0.0,-0.24306669017224383,0.0,0.0,-0.25847431806175525,0.0,-0.15528869581163268,-0.1468430096559349,0.0,-0.2102583630974492,0.0,-0.13335002893054718,0.0,0.0,-0.3033104175642481,0.0,0.0,-0.18511508692946696,-0.19400247002077964,-0.22417644585437044,-0.31890808519746605,0.0,0.0,-0.0673120096148098,-0.3820619794749427,-0.23703088737058936,-0.34827552080073865,-0.1874850964282386,-0.3243705571437005,-0.2341195261463513,-0.3333214710384699,-0.20340993279965244,-0.1779588877495293,-0.16800339850181545,-0.49598103633514656,-0.2496640984451645,-0.3535636987106507,-0.2946077030975751,-0.4183384348825661,-0.31085072184586576,-0.4792544012862946,-0.2354876630922198,-0.394539903934315,-0.3710486040439134,-0.5334571245919425,-0.3110556921587287,-0.34911989733454657,-0.3829685724661012,-0.4790751147406176,-0.3830565264601349,-0.5212464767900238,-0.20991556182707938,-0.4240452143135881,-0.3531452328318719,-0.577926640911059,-0.36743486572615325,-0.3481801519955212,-0.4141847123311351,-0.48698943009459583,-0.40116915773791106,-0.540171222064231,-0.2079272521419,-0.41384038571199255,-0.31314849212785134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20054501616018983,0.0,0.0,0.0,0.0,0.0,0.0,0.2417964636494077,0.0,0.0,0.0,0.0,0.0,0.0,0.3050218968283336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17278851647849802,0.0,0.0,0.0,0.0,0.0,0.0,0.569473740055828,0.2808189693017155,0.0,0.31029966649893326,0.0,0.11430389250459103,0.435394561486943,0.646005041488024,0.2944442888136373,0.3436323688971247,0.637656270165554,0.3233266964637456,0.0,0.36270729503837784,0.0,0.4060135941515157,0.571246817605094,0.5400024807471661,0.3881330408971133,0.891164409457456,0.6214455012751852,0.307520345687728,0.32601173402139183,0.8136301248108615,0.31636434923560397,0.5367020137525208,0.6356707471297126,0.49839331015932836,0.5559717379244862,0.9342890605028494,0.7094942129181464,0.45584914355868345,0.3456380571543033,1.0284825249556853,0.33564386214850433,0.7607820222235517,0.7727171370656691,0.41000350378772055,0.6349917899928528,0.965908822486611,0.7598342808196037,0.4485072703174211,0.40936328185260606,1.0135134281259184,0.2588329679839916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15413607140109598,0.0,0.0,0.0,0.0,0.18291503747498336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09727690916646854,0.0,0.12204639606772336,-0.10017932417097178,0.0,0.422578101365485,0.19863736248797104,0.0,0.19184784600982355,0.0,0.09003559974021678,0.157331000700628,0.3845357564726073,0.0,0.1738227859407164,0.376347134707738,0.20715796297628092,0.11306310970467758,0.35990303461495154,0.08219505345797812,0.2608039578854773,0.19801193133267442,0.36749960444216206,0.0976003505475463,0.47309678995254567,0.359942705219494,0.23516946055728213,0.13243374180884165,0.6123223314550658,0.23515996644835457,0.2932076343378341,0.23806612221900258,0.3544542204611429,0.2226272962632828,0.45746096739182873,0.4334437679945076,0.28789855502330947,0.12054323275777251,0.6342757734465956,0.23007974098110404,0.3721500328925771,0.2769421801588834,0.3366767921007465,0.23251691310981926,0.47474412172456937,0.44999600581633104,0.30537359811455644,0.14484617425321744,0.6502419865023796,0.18604755506173376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5296395062485809,-0.492165354473261,-0.6047821818615257,-0.4917611847625618,-0.3894461936658653,-0.5219373252551476,-0.5751869193800593,-0.43017469614398895,-0.47927290860799093,-0.5685470196264987,-0.4525937632006492,-0.4581481608823371,-0.6091331745464622,-0.39419575196190204,-0.4265002466891747,-0.30447066015281443,-0.6023906345545812,-0.2461676260650764,-0.3318347710238609,-0.40704643111164507,-0.30771723484143443,-0.31927704066576984,-0.4798187014955913,-0.3378545648561953,-0.19810329689116107,-0.4289781235164165,-0.5927510984097486,-0.5550421547117649,-0.38538908059274934,-0.4277807354498897,-0.6342337333941565,-0.3035939582748784,-0.7719689533037,-0.5856896445927657,-0.4877997976011424,-0.5608437584213235,-0.6002646011846625,-0.5572966957979377,-0.4743229338372041,-0.4426096957514004,-0.6350641799585508,-0.6681908652066118,-0.725833645826341,-0.6830098671293316,-0.5366099442941831,-0.26703417330469414,-0.5604347723641767,-0.7478276807762916,-0.3613741419887732,-0.5579929973576011,-0.6478366808426744,-0.5642672087353923,-0.43470731537665447,-0.5785842858951463,-0.6357924559531082,-0.24865866817315332,-0.5868297639785667,-0.8135901743847171,-0.4323564882022687,-0.7133130768741366,-0.4478897920269817,-0.4369525673967829,-0.47114916483379404,-0.5810823888039693,-0.2540864914142253,-0.233000247809729,-0.464942596294992,-0.7501489827812687,0.0,-0.45814422810502375,-0.38319808774221886,-0.41318643081343465,-0.4735108980380515,-0.4487502768016653,-0.24417326548375579,-0.12192064103681197,-0.4411151522654022,-0.7929464912082326,0.0,-0.4493302266722109,-0.29689459147076036,-0.298857884066166,-0.5218180223549069,-0.424008001390888,-0.22258839366664063,-0.05811858348928922,-0.40071278639830155,-0.7492951286178311,-0.06938556648171357,-0.5506692762932346
